iso_code3,country,survey,year,category,sex,wealth,region,location,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,eduyears_2024_m,preschool_1ybefore_m,attend_higher_1822_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,edu0_prim_m,edu2_2024_m,edu4_2024_m,overage2plus_m,literacy_1524,comp_upsec_2029_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,eduyears_2024_no,preschool_1ybefore_no,attend_higher_1822_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_no,edu2_2024_no,edu4_2024_no,overage2plus_no,literacy_1524_no,comp_upsec_2029_no
YEM,Yemen,HLFS,2013,Sex,Female,,,,.2994906,.47361481,.217179,.42340064,.42340064,,,.074002653,.77225417,.69994044,.94866908,.54396069,.31620824,.51009655,.16431987,.33083919,.5885362,,,.19849284,3091,2667,2763,8549,8549,,,4644,382,319,173,3789,3636,2754,4659,3947,3947,,,7700
YEM,Yemen,HLFS,2013,Sex,Male,,,,.38392669,.71193087,.39023048,.65707499,.65707499,,,.17855623,.7159192,.64049375,.90246922,.46265748,.14090131,.28362149,.067958571,.06398908,.29032713,,,.42239979,3400,3021,2814,9346,9346,,,4862,742,594,362,4067,4220,3103,5214,4213,4213,,,7659
YEM,Yemen,HLFS,2013,Location,,,,Rural,.30721283,.5586766,.26590514,.50122464,.50122464,,,.10606673,.71239686,.63118869,.89366657,.52653539,.25362781,.42739779,.13025899,.22591919,.48094192,,,.26692396,3471,2849,2762,8945,8945,,,4729,339,279,139,4640,4331,3066,5457,3945,3945,,,7479
YEM,Yemen,HLFS,2013,Location,,,,Urban,.49537781,.75053781,.45037326,.70802385,.70802385,,,.20690756,.75670195,.69229645,.93816018,.37136722,.086473115,.23761241,.034873303,.077885799,.27367932,,,.4583334,3020,2839,2815,8950,8950,,,4777,785,634,396,3216,3525,2791,4416,4215,4215,,,7880
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Ibb,,.32269141,.74533069,.40241045,.58786011,.58786011,,,.14855567,,,,.67289519,.32302064,.51053262,.20134877,.18015762,.38565949,,,.35372108,61,46,42,134,134,,,74,6,6,2,64,78,47,76,55,55,,,109
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Abyan,,,,,,,,,,,,,,,,,,,,,,11,7,7,22,22,,,13,0,0,0,5,10,7,7,9,9,,,14
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Sana'a City,,,,,.74964166,.74964166,,,.11964989,,,,,,,,.016960297,.22092472,,,.52931803,20,19,22,68,68,,,38,7,6,0,14,21,12,21,40,40,,,66
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Al-baidha,,,,,.10603742,.10603742,,,,,,,,,,.19169661,,,,,.015251441,13,7,9,30,30,,,14,1,0,0,17,23,10,33,15,15,,,35
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Taiz,,,,,.67154086,.67154086,,,.029885141,,,,.56616318,,,.19117828,.21064827,.28303704,,,.28839654,22,24,24,74,74,,,41,7,5,0,47,28,24,43,34,34,,,81
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,AlJawf,,,,,,,,,,,,,,,,,,,,,,5,5,6,16,16,,,7,0,0,0,7,6,7,7,8,8,,,11
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Hajjah,,.31053129,.42680997,.23384842,.38617983,.38617983,,,.0215462,,,,.53630722,.20093095,.48011422,.12014518,.51283318,.66128975,,,.16219731,68,48,57,175,175,,,91,10,8,3,83,83,59,99,83,83,,,157
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Al-Hodeidah,,.15237409,.29941034,.07756833,.28694764,.28694764,,,.033232965,,,,.76159495,.53097755,.70650536,.34260878,.35551983,.70230961,,,.1013113,37,36,49,121,121,,,74,4,3,1,75,59,31,82,66,66,,,123
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Hadramout,,,,,.78209287,.78209287,,,,,,,,,,,,,,,,11,10,10,33,33,,,18,2,2,1,14,10,11,15,14,14,,,27
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Dhamar,,.10017589,.30841747,,.27544153,.27544153,,,.073773183,,,,.56075329,.34242415,,.18127806,.27079868,.69221842,,,.15041435,31,30,26,85,85,,,48,1,1,0,48,44,26,56,37,37,,,67
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Shabwah,,,,,,,,,,,,,,,,,,,,,,4,3,1,6,6,,,3,0,0,0,10,7,2,9,2,2,,,7
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Sadah,,.23349111,,,.36414832,.36414832,,,,,,,.61734837,.30794752,.58670944,.21368708,,,,,.17644361,30,17,12,52,52,,,18,0,0,0,39,36,30,45,16,16,,,34
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Sana'a,,,,,.31805798,.31805798,,,,,,,,,,,,,,,.35414582,11,10,9,31,31,,,17,3,3,0,13,11,9,14,14,14,,,30
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Aden,,,,,.67653155,.67653155,,,,,,,,,,,,,,,,12,10,9,32,32,,,15,2,2,0,15,12,13,13,13,13,,,25
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Lahj,,,,,.61848783,.61848783,,,,,,,,,,,,,,,.31505442,19,17,15,52,52,,,27,4,2,0,10,16,20,22,20,20,,,31
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Mareb,,,,,,,,,,,,,,,,,,,,,,6,4,7,22,22,,,11,2,2,0,4,4,5,6,13,13,,,21
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Al-Mhweit,,,,,.20448151,.20448151,,,,,,,,,,.14593501,,,,,.13234018,17,7,10,33,33,,,16,0,0,1,28,18,13,34,14,14,,,30
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Al-Mhrah,,,,,,,,,,,,,,,,,,,,,,4,1,2,5,5,,,4,0,0,1,17,7,1,14,3,3,,,8
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Amran,,,,,,,,,,,,,,,,,,,,,,12,4,7,20,20,,,9,1,0,1,9,12,8,14,10,10,,,21
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Al-Dhalae,,,,,.7373758,.7373758,,,,,,,,,,,,,,,.27157965,12,8,16,37,37,,,19,0,0,1,20,21,13,28,21,21,,,37
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 1,Reimah,,,,,.30437136,.30437136,,,,,,,,,,,,,,,.095866434,14,12,14,43,43,,,23,1,1,0,22,23,10,25,24,24,,,48
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Ibb,,.48256165,.6069327,.11140525,.53822213,.53822213,,,.035474006,,,,.50545782,.17585395,.65154248,.054838371,.21368909,.48102638,,,.25987384,57,44,48,152,152,,,81,8,6,2,68,76,45,84,75,75,,,123
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Abyan,,.30988973,.53081149,.18118435,.43451557,.43451557,,,.021970551,,,,.44474784,.46211192,.56593037,.093190588,.25555024,.62976521,,,.19306479,56,41,39,122,122,,,68,3,3,2,56,56,46,66,47,47,,,80
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Sana'a City,,.44369707,.6370725,.40952671,.60731363,.60731363,,,.22220901,,,,.34460321,0,.38550848,.007798817,.1548115,.34864926,,,.45854047,49,42,44,151,151,,,74,11,9,5,59,63,42,94,79,79,,,155
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Al-baidha,,.12928678,.22670867,.087992162,.18045424,.18045424,,,.018837228,,,,.58709723,.3136161,.45248187,.1152861,.16970056,.87667173,,,.096160963,57,53,37,140,140,,,67,5,5,0,81,67,60,96,50,50,,,110
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Taiz,,.37111878,.57126164,.34477156,.50788301,.50788301,,,.1915181,,,,.53249472,.18781078,.24683855,.11968673,.22520967,.50170296,,,.32159701,47,61,63,189,189,,,110,12,6,5,73,69,46,91,98,98,,,168
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,AlJawf,,,,,.27853879,.27853879,,,,,,,,,,,,,,,,13,12,11,33,33,,,20,3,3,0,12,19,10,22,14,14,,,22
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Hajjah,,.13794407,,,.45065859,.45065859,,,.259541,,,,.66382128,.24433622,.46235952,.23003918,.22176994,.59395248,,,.23213062,34,28,24,83,83,,,43,2,2,3,77,46,30,69,35,35,,,76
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Al-Hodeidah,,.10996544,.26557526,.038479682,.27564728,.27564728,,,.028289314,,,,.68245316,.3348704,.74145687,.17278658,.37296525,.61203265,,,.18390931,71,37,34,130,130,,,57,7,4,5,111,102,59,133,49,49,,,130
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Hadramout,,.70943499,.83953071,.28117102,.83429128,.83429128,,,.18651551,,,,.42142895,.22468986,.32861051,.105451,.10814212,.14710332,,,.23942384,96,81,65,235,235,,,117,9,8,4,93,110,92,119,91,91,,,158
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Dhamar,,.17429139,.31731123,.16910292,.33795646,.33795646,,,.076724872,,,,.53778607,.35406926,.6002503,.15552285,.26584044,.62314028,,,.16928507,79,51,58,181,181,,,95,10,8,3,95,89,63,114,81,81,,,155
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Shabwah,,,,,.35700601,.35700601,,,,,,,,,,,,,,,.21821588,19,14,18,45,45,,,27,2,2,0,17,24,15,25,21,21,,,40
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Sadah,,.16713104,.38209713,,.27297512,.27297512,,,.055586945,,,,.58044028,.30426815,,.1486291,.35445321,.75856143,,,.12752208,31,33,24,94,94,,,49,5,4,2,58,50,24,79,45,45,,,105
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Sana'a,,,,,.34081012,.34081012,,,,,,,,,,.10014543,,,,,.18596332,27,13,16,52,52,,,27,1,1,1,23,28,17,33,24,24,,,49
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Aden,,,,,.64244473,.64244473,,,,,,,,,,,,,,,.49690422,16,20,13,52,52,,,29,3,1,2,14,19,13,19,23,23,,,37
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Lahj,,,,,.50934744,.50934744,,,.12792069,,,,,,,,,,,,.39627847,18,20,21,59,59,,,36,3,2,1,22,20,16,25,28,28,,,50
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Mareb,,,,,.48341441,.48341441,,,.25189349,,,,,,,,,,,,.60246444,18,21,20,63,63,,,34,2,2,1,17,25,22,27,27,27,,,46
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Al-Mhweit,,,,,.2604413,.2604413,,,,,,,.60295546,,,.20052628,,,,,.14288153,21,14,17,51,51,,,24,1,1,2,52,27,21,52,23,23,,,50
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Al-Mhrah,,,,,.30743954,.30743954,,,.059152685,,,,,.25633314,,.084347188,.15694694,.75433934,,,.09332417,27,18,21,71,71,,,35,2,2,1,27,31,22,32,35,35,,,72
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Amran,,.21959326,,.1060089,.41610748,.41610748,,,.024908362,,,,.28439966,.11952464,,0,.16454136,.67049754,,,.12582521,34,25,34,93,93,,,51,4,4,1,43,52,26,66,50,50,,,81
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Al-Dhalae,,,,,,,,,,,,,,,,,,,,,,9,9,6,24,24,,,14,0,0,0,11,6,7,8,9,9,,,22
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 2,Reimah,,,,,.30443856,.30443856,,,,,,,,,,,,,,,,18,15,7,40,40,,,15,2,1,0,20,22,19,24,13,13,,,29
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Ibb,,,,,.45414647,.45414647,,,,,,,,,,,,,,,.31330758,15,11,15,45,45,,,22,0,0,0,13,18,16,20,22,22,,,34
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Abyan,,,,,,,,,,,,,,,,,,,,,,7,6,2,16,16,,,6,0,0,0,10,6,8,8,4,4,,,7
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Sana'a City,,,,,,,,,,,,,,,,,,,,,,7,6,7,22,22,,,9,0,0,0,5,7,10,9,10,10,,,17
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Al-baidha,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,1
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Taiz,,.23702359,.59631312,,.51132959,.51132959,,,.080685072,,,,.31604376,,.49287486,.11571296,.28372714,.43158174,,,.30391598,30,31,22,84,84,,,45,3,2,2,31,28,33,44,32,32,,,61
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,AlJawf,,,,,,,,,,,,,,,,,,,,,,6,5,4,14,14,,,7,0,0,1,8,7,7,10,4,4,,,7
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Hajjah,,,,,,,,,,,,,,,,,,,,,,8,2,2,11,11,,,3,1,1,0,12,7,6,12,4,4,,,13
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Al-Hodeidah,,,,,,,,,,,,,,,,,,,,,,11,4,10,21,21,,,12,0,0,0,22,14,5,16,14,14,,,28
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Hadramout,,,,,,,,,,,,,,,,,,,,,,10,9,8,25,25,,,13,1,0,0,13,14,8,16,12,12,,,18
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Dhamar,,,,,.36210674,.36210674,,,,,,,,,,,,,,,.24284652,14,7,15,36,36,,,21,1,1,1,27,16,12,24,18,18,,,37
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Shabwah,,,,,.44995701,.44995701,,,,,,,.52710772,.35252398,,.31416869,,,,,.31749952,24,24,13,59,59,,,28,3,3,1,31,32,24,42,20,20,,,42
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Sadah,,,,,,,,,,,,,,,,,,,,,,6,6,6,22,22,,,10,0,0,0,7,8,5,10,13,13,,,19
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Sana'a,,,,,,,,,,,,,,,,,,,,,,7,13,6,26,26,,,16,1,1,2,14,9,9,22,7,7,,,17
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Aden,,,,,.57692266,.57692266,,,,,,,,,,,,,,,.41093299,12,11,15,36,36,,,20,1,0,0,11,15,13,22,18,18,,,33
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Lahj,,,,,,,,,,,,,,,,,,,,,,4,5,3,12,12,,,7,3,3,1,5,5,4,8,4,4,,,11
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Mareb,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,,,1,0,0,0,0,0,0,0,1,1,,,2
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Al-Mhweit,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,,,0,0,0,0,2,0,0,1,2,2,,,3
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Al-Mhrah,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,5,,,2,0,0,0,4,6,2,7,2,2,,,9
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Amran,,,,,.53671157,.53671157,,,,,,,,,,.037782528,,,,,,21,12,13,37,37,,,21,1,0,0,20,29,14,37,15,15,,,27
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Al-Dhalae,,,,,,,,,,,,,,,,,,,,,,6,6,7,17,17,,,11,0,0,0,5,6,6,8,7,7,,,14
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 3,Reimah,,,,,,,,,,,,,,,,,,,,,,3,0,1,4,4,,,1,0,0,0,2,5,2,4,2,2,,,6
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Ibb,,.47688147,.48473445,.25714022,.53147155,.53147155,,,.099530436,,,,.38517594,.22646587,.37691206,.034703553,.19917531,.45615581,,,.24806263,54,43,30,123,123,,,58,8,7,2,70,73,50,89,45,45,,,103
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Abyan,,,,,.57717323,.57717323,,,.087841421,,,,,.33977348,,.066722043,.11110985,.37610719,,,.41864979,26,22,26,82,82,,,41,3,3,2,22,34,25,37,42,42,,,72
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Sana'a City,,.70715165,.91534626,.50058585,.83779991,.83779991,,,.2177503,,,,.30543157,.023414096,.099653013,.01951408,.048337404,.18478911,,,.4910835,38,36,33,111,111,,,60,7,7,7,35,41,34,52,50,50,,,89
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Al-baidha,,,,,.43507266,.43507266,,,.064898059,,,,.43421265,,,.14418602,,,,,.18728359,25,22,22,65,65,,,37,3,2,0,37,27,23,34,28,28,,,62
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Taiz,,.54234964,.67786735,.54049379,.68047833,.68047833,,,.24682833,,,,.59113991,.15824123,.2293008,.014218981,.10425992,.25672391,,,.46974087,43,45,50,144,144,,,87,11,8,5,49,42,41,53,69,69,,,136
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,AlJawf,,,,,,,,,,,,,,,,,,,,,,8,4,4,16,16,,,8,0,0,1,6,10,4,10,8,8,,,11
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Hajjah,,.17670459,.8659814,,.59989709,.59989709,,,.47749409,,,,.5188266,.11217243,.086007401,.14701352,.10067318,.23906074,,,.63299233,50,32,23,96,96,,,48,5,3,4,47,59,37,58,34,34,,,57
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Al-Hodeidah,,.25113636,.50602633,.10708572,.4360202,.4360202,,,.049155656,,,,.75719607,.42444599,.65542442,.31348765,.26376233,.52060574,,,.16954726,52,36,34,116,116,,,60,4,4,0,55,57,44,64,47,47,,,89
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Hadramout,,.7343936,1,.38935581,.92121166,.92121166,,,.16158107,,,,.30656505,0,.38763773,.01321571,.02614975,.10350353,,,.33072814,45,32,36,105,105,,,58,6,4,4,38,48,37,50,46,46,,,74
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Dhamar,,.1883104,,,.3449443,.3449443,,,.054482624,,,,.59830546,.31387028,,.18374839,.27440506,.67539936,,,.11233231,36,19,27,79,79,,,39,4,3,3,39,50,25,45,42,42,,,65
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Shabwah,,,,,.45430276,.45430276,,,,,,,,,,,,,,,,13,14,10,36,36,,,18,0,0,0,20,16,13,26,15,15,,,21
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Sadah,,.303316,.57253474,,.4629356,.4629356,,,.05659559,,,,.49222475,.34710816,.40910697,.094128229,.28135976,.5641492,,,.094701417,38,34,24,104,104,,,47,5,4,1,51,47,34,65,47,47,,,100
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Sana'a,,.25272807,.53103924,.43326795,.51531535,.51531535,,,.092622578,,,,,,.37605855,0,.15008964,.36792225,,,.35227776,38,41,39,118,118,,,66,2,2,1,25,27,43,36,48,48,,,86
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Aden,,,,,,,,,,,,,,,,,,,,,,10,10,7,27,27,,,12,3,3,4,11,9,12,15,10,10,,,19
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Lahj,,,,,.55517864,.55517864,,,,,,,,,,.15483862,,,,,.31822944,11,18,6,35,35,,,16,1,0,0,25,24,14,33,11,11,,,30
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Mareb,,,,,,,,,,,,,,,,,,,,,,8,8,7,23,23,,,14,1,1,0,4,10,7,11,9,9,,,21
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Al-Mhweit,,,,,.58021247,.58021247,,,,,,,,,,,,,,,,10,10,13,33,33,,,20,1,1,1,12,11,10,18,16,16,,,29
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Al-Mhrah,,,,,.48981431,.48981431,,,,,,,,,,,,,,,.055209488,20,18,9,45,45,,,18,2,2,0,29,21,19,29,17,17,,,37
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Amran,,,,,.25486606,.25486606,,,,,,,.30455372,.11939735,,.014674977,,,,,.15744239,29,15,16,52,52,,,24,0,0,0,45,49,22,68,22,22,,,35
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Al-Dhalae,,,,,,,,,,,,,,,,,,,,,,5,3,3,13,13,,,6,0,0,0,5,3,4,7,6,6,,,11
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 4,Reimah,,,,,,,,,,,,,,,,,,,,,,3,3,4,10,10,,,6,2,2,0,9,7,1,9,7,7,,,12
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Ibb,,.33397293,.77667832,.36922291,.65416741,.65416741,,,.11014317,,,,.42576739,.2265335,.48477778,.039085057,.026780358,.27048674,,,.40317234,44,36,36,122,122,,,57,12,9,2,35,59,40,57,61,61,,,114
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Abyan,,,,,.72559601,.72559601,,,,,,,,,,,,,,,.34932423,8,12,14,38,38,,,23,2,0,1,16,14,8,21,21,21,,,45
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Sana'a City,,.82267827,,.50054687,.8709687,.8709687,,,.38178188,,,,.3655718,.028302485,,0,.070923984,.17221303,,,.44100216,30,28,34,101,101,,,55,10,8,3,39,46,25,54,55,55,,,108
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Al-baidha,,,,,.52241182,.52241182,,,.026897283,,,,.48114941,.04820573,,0,,,,,.084146656,20,16,21,51,51,,,31,1,1,1,42,33,16,49,25,25,,,52
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Taiz,,.41170812,.6971854,.43064675,.67698932,.67698932,,,.22275357,,,,.4157792,.12623172,.34289247,.077207327,.092163466,.23658073,,,.49045974,79,67,52,194,194,,,92,25,13,7,61,72,79,80,75,75,,,161
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,AlJawf,,,,,,,,,,,,,,,,,,,,,,4,2,1,4,4,,,2,0,0,1,3,5,2,4,1,1,,,4
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Hajjah,,,,,.63440901,.63440901,,,,,,,,,,,,,,,.52722818,9,9,18,42,42,,,22,4,3,1,10,18,12,23,26,26,,,45
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Al-Hodeidah,,,,,.45964447,.45964447,,,.076523684,,,,,,,,.32911116,.40358996,,,.27501926,18,14,22,53,53,,,31,1,1,0,25,25,14,22,31,31,,,42
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Hadramout,,,,,1,1,,,,,,,,,,,,,,,,14,7,9,33,33,,,15,1,1,0,10,10,11,8,16,16,,,26
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Dhamar,,,,,.47453862,.47453862,,,.13932508,,,,.59450418,,,.15001242,,,,,.30364192,21,18,24,59,59,,,36,2,2,2,37,26,19,41,28,28,,,52
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Shabwah,,.18936113,,.31661132,.41373971,.41373971,,,.18492097,,,,.70246756,.44011208,.65762866,.29437634,.13428442,.4421736,,,.20534885,34,28,31,97,97,,,51,2,2,1,46,33,31,48,46,46,,,84
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Sadah,,.15854055,.28037181,.2157107,.28932416,.28932416,,,.028037617,,,,.55615294,.47893426,.81963235,.089602344,.22226733,.63834822,,,.14237839,45,51,32,127,127,,,67,4,3,1,46,51,40,60,52,52,,,95
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Sana'a,,.32244718,.59099233,.40589607,.54916185,.54916185,,,.18790625,,,,.41706434,.12867151,.39842874,0,.23776194,.37448898,,,.27117357,52,55,50,151,151,,,88,3,3,3,59,52,51,65,62,62,,,129
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Aden,,,,,.5319975,.5319975,,,.1257147,,,,,,,0,.10780553,.39595431,,,.43331414,21,13,23,59,59,,,34,4,4,1,27,28,15,37,33,33,,,52
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Lahj,,,,,.62868679,.62868679,,,,,,,,,,,,,,,.31027329,19,19,17,55,55,,,28,2,2,1,15,26,20,29,24,24,,,41
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Mareb,,,,,,,,,,,,,,,,,,,,,,4,5,5,15,15,,,8,1,1,2,2,4,4,4,8,8,,,13
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Al-Mhweit,,,,,.35523602,.35523602,,,,,,,,,,,,,,,.17682205,12,13,15,41,41,,,26,3,3,5,12,17,9,20,21,21,,,39
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Al-Mhrah,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,4,1,0,5,0,0,,,0
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Amran,,.1807255,.66294432,.3149524,.54675323,.54675323,,,.098009825,,,,.2089075,.11158109,.26805797,0,.15502387,.42122957,,,.25920925,72,43,44,145,145,,,73,5,4,0,67,94,50,109,66,66,,,114
YEM,Yemen,HLFS,2013,Region & Wealth,,Quintile 5,Al-Dhalae,,,,,.78780341,.78780341,,,,,,,,,,,,,,,.66026825,19,15,14,46,46,,,22,2,2,1,17,21,18,27,20,20,,,36
YEM,Yemen,HLFS,2013,Region & Wealth,,,Ibb,,.38037759,.64262617,.2795631,.55810285,.55810285,,,.098115675,.62648773,.44809166,,.5119676,.28465706,.46306935,.13864608,.14836821,.45154563,,,.28993082,341,298,265,882,882,,,479,54,42,19,374,419,287,490,387,387,,,696
YEM,Yemen,HLFS,2013,Region & Wealth,,,Abyan,,.32465994,.58637929,.36619908,.55679798,.55679798,,,.12290169,,,,.47043574,.24749209,.28910983,.045233238,.084562391,.40071639,,,.32924515,123,99,107,322,322,,,172,10,8,8,171,181,111,243,146,146,,,311
YEM,Yemen,HLFS,2013,Region & Wealth,,,Sana'a City,,.50253445,.82686871,.55067855,.76979905,.76979905,,,.29785296,.668423,.63595372,.94898444,.34809661,.034256954,.13201934,.010821437,.044729561,.22866711,,,.5571909,293,309,290,935,935,,,499,136,124,59,320,351,274,423,458,458,,,868
YEM,Yemen,HLFS,2013,Region & Wealth,,,Al-baidha,,.18568854,.38031828,.091618471,.30335283,.30335283,,,.063549057,,,,.68582636,.27986288,.47584295,.19053033,.33140779,.71103531,,,.096754409,158,124,145,417,417,,,224,10,7,5,193,183,139,218,199,199,,,390
