"iso_code3","year","grade","mlevel2_m","rlevel2_m","category","Location","Sex","Wealth","rlevel2_no","mlevel2_no","survey"
"CAF",2018,3,0.0120828073770827,0.0352137025584259,"Wealth",,,"2",157,157,"MICS6"
"CAF",2018,3,0.0176062683969116,0.0266037932435997,"Wealth",,,"3",174,174,"MICS6"
"CAF",2018,3,0,0.0156638458685533,"Wealth",,,"4",195,195,"MICS6"
"CAF",2018,3,0,0.0606353549574736,"Wealth",,,"5",203,203,"MICS6"
"CAF",2018,6,0,0.118538569866793,"Wealth",,,"1",33,33,"MICS6"
"CAF",2018,6,0.00967249277706965,0.155298963906045,"Wealth",,,"2",42,42,"MICS6"
"CAF",2018,6,0.0807976615232203,0.0298935601670297,"Wealth",,,"3",49,49,"MICS6"
"CAF",2018,6,0.120681551234903,0.228697962212563,"Wealth",,,"4",96,96,"MICS6"
"CAF",2018,6,0.0698471623482977,0.211643963148874,"Wealth",,,"5",125,125,"MICS6"
"COD",2017,3,0.00256846806679329,0.00797256058719918,"Wealth",,,"1",411,411,"MICS6"
"COD",2017,3,0.00110775641397844,0.0360262313201707,"Wealth",,,"2",364,364,"MICS6"
"COD",2017,3,0,0.0141073609766648,"Wealth",,,"3",322,322,"MICS6"
"COD",2017,3,0.00719256919340755,0.0343775566608033,"Wealth",,,"4",214,214,"MICS6"
"COD",2017,3,0.0087795139972712,0.144308417948964,"Wealth",,,"5",91,91,"MICS6"
"COD",2017,6,0,0.0281814879086595,"Wealth",,,"1",223,223,"MICS6"
"COD",2017,6,0,0.0383382295993862,"Wealth",,,"2",226,226,"MICS6"
"COD",2017,6,0,0.0738440382640948,"Wealth",,,"3",208,208,"MICS6"
"COD",2017,6,0.00618146100566192,0.23857016599882,"Wealth",,,"4",187,187,"MICS6"
"COD",2017,6,0.00626601733423358,0.318429563512281,"Wealth",,,"5",94,94,"MICS6"
"GHA",2017,3,0.0187912288427928,0.00639532610666835,"Wealth",,,"1",275,275,"MICS6"
"GHA",2017,3,0.0383132613114947,0.0294556769410292,"Wealth",,,"2",155,155,"MICS6"
"GHA",2017,3,0.0196891155324978,0.0424350267811755,"Wealth",,,"3",164,164,"MICS6"
"GHA",2017,3,0.106270634184744,0.0457582140947613,"Wealth",,,"4",145,145,"MICS6"
"GHA",2017,3,0.251479075595184,0.307582264063194,"Wealth",,,"5",149,149,"MICS6"
"GHA",2017,6,0.164667398087888,0.190062253673249,"Wealth",,,"1",192,192,"MICS6"
"GHA",2017,6,0.220755850282419,0.323066405711206,"Wealth",,,"2",119,119,"MICS6"
"GHA",2017,6,0.195737766301885,0.394803533474138,"Wealth",,,"3",140,140,"MICS6"
"GHA",2017,6,0.347377860646457,0.529817628279979,"Wealth",,,"4",133,133,"MICS6"
"GHA",2017,6,0.379121210848886,0.721976169801676,"Wealth",,,"5",152,152,"MICS6"
"GMB",2019,3,0.0151799195811307,0.0453917191785958,"Wealth",,,"1",180,180,"MICS6"
"GMB",2019,3,0.0495260805332541,0.0561981020538902,"Wealth",,,"2",116,116,"MICS6"
"GMB",2019,3,0.0589668089267063,0.0205776655547869,"Wealth",,,"3",75,75,"MICS6"
"GMB",2019,3,0.065989837392849,0.112034200151915,"Wealth",,,"4",82,82,"MICS6"
"GMB",2019,3,0.0971103626203695,0.22305026464326,"Wealth",,,"5",81,81,"MICS6"
"GMB",2019,6,0.127720206045455,0.333846848036582,"Wealth",,,"1",83,83,"MICS6"
"GMB",2019,6,0.189526285863265,0.336256726646082,"Wealth",,,"2",54,54,"MICS6"
"GMB",2019,6,0.410574558120845,0.183804890709939,"Wealth",,,"3",61,61,"MICS6"
"GMB",2019,6,0.294667880034685,0.243119126511494,"Wealth",,,"4",46,46,"MICS6"
"GMB",2019,6,0.292947569544126,0.594541066218681,"Wealth",,,"5",53,53,"MICS6"
"GNB",2018,3,0.0915547932542119,0.0364467043734367,"Wealth",,,"1",168,168,"MICS6"
"GNB",2018,3,0.158093436682563,0.0903754960681041,"Wealth",,,"2",113,113,"MICS6"
"GNB",2018,3,0.0337918693242555,0.0452309492964062,"Wealth",,,"3",107,107,"MICS6"
"GNB",2018,3,0.0780552576680014,0.204786548159227,"Wealth",,,"4",107,107,"MICS6"
"GNB",2018,3,0.0524767749392035,0.131707734070479,"Wealth",,,"5",92,92,"MICS6"
"GNB",2018,6,0.471289224039705,0.34891262565075,"Wealth",,,"1",61,61,"MICS6"
"GNB",2018,6,0.178157252504209,0.410912716904404,"Wealth",,,"2",38,38,"MICS6"
"GNB",2018,6,0.642095929615216,0.623038412290166,"Wealth",,,"3",42,42,"MICS6"
"GNB",2018,6,0.216397986204281,0.681530164090408,"Wealth",,,"4",75,75,"MICS6"
"GNB",2018,6,0.217926112357396,0.590686281933561,"Wealth",,,"5",53,53,"MICS6"
"GUY",2019,3,0.431788635055836,0.427952581039852,"Wealth",,,"1",108,108,"MICS6"
"GUY",2019,3,0.715507021729823,0.638053709062423,"Wealth",,,"2",49,49,"MICS6"
"GUY",2019,3,0.502047966925139,0.583286246600345,"Wealth",,,"3",39,39,"MICS6"
"GUY",2019,3,0.615739992360584,0.59326239043634,"Wealth",,,"4",36,36,"MICS6"
"GUY",2019,3,0.667181799298341,0.65508366941248,"Wealth",,,"5",40,40,"MICS6"
"GUY",2019,6,0.471876275230145,0.403631328144898,"Wealth",,,"1",120,120,"MICS6"
"GUY",2019,6,0.625218364543769,0.451356452876979,"Wealth",,,"2",48,48,"MICS6"
"GUY",2019,6,0.763226293508439,0.824444677454459,"Wealth",,,"3",33,33,"MICS6"
"GUY",2019,6,0.753076072077462,0.681967228414968,"Wealth",,,"4",27,27,"MICS6"
"GUY",2019,6,0.703971350927442,0.616213036724437,"Wealth",,,"5",30,30,"MICS6"
"KGZ",2018,3,0.562384117719646,0.49340568121547,"Wealth",,,"1",63,63,"MICS6"
"KGZ",2018,3,0.283580019402671,0.274803046656323,"Wealth",,,"2",44,44,"MICS6"
"KGZ",2018,3,0.436186313234032,0.498949293527254,"Wealth",,,"3",58,58,"MICS6"
"KGZ",2018,3,0.427634271965286,0.457094965496637,"Wealth",,,"4",89,89,"MICS6"
"KGZ",2018,3,0.504262877458506,0.718995170260746,"Wealth",,,"5",71,71,"MICS6"
"KGZ",2018,6,0.61729647903438,0.699583026093217,"Wealth",,,"1",52,52,"MICS6"
"KGZ",2018,6,0.685855847770603,0.751717404247657,"Wealth",,,"2",57,57,"MICS6"
"KGZ",2018,6,0.496655281509283,0.638759295837034,"Wealth",,,"3",69,69,"MICS6"
"KGZ",2018,6,0.649174983476342,0.67560358677562,"Wealth",,,"4",74,74,"MICS6"
"KGZ",2018,6,0.865320415860645,0.879854709974913,"Wealth",,,"5",51,51,"MICS6"
"KIR",2018,3,0.177009521884749,0.105212039720841,"Wealth",,,"1",63,63,"MICS6"
"KIR",2018,3,0.212002057529254,0.464518911674824,"Wealth",,,"2",53,53,"MICS6"
"KIR",2018,3,0.0480316231178517,0.236517850261548,"Wealth",,,"3",28,28,"MICS6"
"KIR",2018,3,0.109825144476393,0.342404951814443,"Wealth",,,"4",33,33,"MICS6"
"KIR",2018,3,0.311475409836066,0.622950819672131,"Wealth",,,"5",26,26,"MICS6"
"KIR",2018,6,0.176857807051914,0.3406074728046,"Wealth",,,"1",53,53,"MICS6"
"KIR",2018,6,0.269090798843928,0.180224475046886,"Wealth",,,"2",45,45,"MICS6"
"KIR",2018,6,0.313969383742728,0.256042322103774,"Wealth",,,"3",37,37,"MICS6"
"KIR",2018,6,0.233108985246398,0.28067327933401,"Wealth",,,"4",27,27,"MICS6"
"KIR",2018,6,0.277462217228574,0.51830814481905,"Wealth",,,"5",20,20,"MICS6"
"LSO",2018,3,0.0103536189258294,0.131282613583885,"Wealth",,,"1",161,161,"MICS6"
"LSO",2018,3,0.00486124346532116,0.121350043650129,"Wealth",,,"2",109,109,"MICS6"
"LSO",2018,3,0.0278427215832839,0.152125806439343,"Wealth",,,"3",84,84,"MICS6"
"LSO",2018,3,0.0329977119868462,0.124012171999245,"Wealth",,,"4",69,69,"MICS6"
"LSO",2018,3,0.0292345138332921,0.521347408910257,"Wealth",,,"5",54,54,"MICS6"
"LSO",2018,6,0.0768390683513915,0.460624735474352,"Wealth",,,"1",151,151,"MICS6"
"LSO",2018,6,0.286478334114209,0.752053424861117,"Wealth",,,"2",103,103,"MICS6"
"LSO",2018,6,0.12183776163049,0.651635776873317,"Wealth",,,"3",78,78,"MICS6"
"LSO",2018,6,0.279287073512225,0.665752358682898,"Wealth",,,"4",78,78,"MICS6"
"LSO",2018,6,0.144067548190647,0.899084225894947,"Wealth",,,"5",51,51,"MICS6"
"MDG",2018,3,0.021049096026163,0.093586053839658,"Wealth",,,"1",248,248,"MICS6"
"MDG",2018,3,0.0179254720469763,0.138308129670551,"Wealth",,,"2",309,309,"MICS6"
"MDG",2018,3,0.0132231880135001,0.139744501334783,"Wealth",,,"3",287,287,"MICS6"
"MDG",2018,3,0.0663024569323172,0.188706078682384,"Wealth",,,"4",246,246,"MICS6"
"MDG",2018,3,0.222210277390529,0.463936466972224,"Wealth",,,"5",164,164,"MICS6"
"MDG",2018,6,0,0.437448902194009,"Wealth",,,"1",35,35,"MICS6"
"MDG",2018,6,0.227058029177346,0.508872384179086,"Wealth",,,"2",58,58,"MICS6"
"MDG",2018,6,0.367541282493966,0.436421375523152,"Wealth",,,"3",88,88,"MICS6"
"MDG",2018,6,0.103106326742298,0.652835374918412,"Wealth",,,"4",131,131,"MICS6"
"MDG",2018,6,0.26660967074904,0.783102849156546,"Wealth",,,"5",127,127,"MICS6"
"MKD",2018,3,0.295795447683037,0.488492499537391,"Wealth",,,"1",39,39,"MICS6"
"MKD",2018,3,0.225271268913388,0.656199129702319,"Wealth",,,"2",30,30,"MICS6"
"MKD",2018,3,0.269988424315537,0.608379190504182,"Wealth",,,"3",29,29,"MICS6"
"MKD",2018,3,0.705858628450895,0.534672302464248,"Wealth",,,"4",23,23,"MICS6"
"MKD",2018,3,0.666921515202765,0.887874114806564,"Wealth",,,"5",16,16,"MICS6"
"MKD",2018,6,0.24840207310891,0.437315066922665,"Wealth",,,"1",23,23,"MICS6"
"MKD",2018,6,0.492603735688739,0.620935687789933,"Wealth",,,"2",26,26,"MICS6"
"MKD",2018,6,0.721851017672266,0.976021088746506,"Wealth",,,"3",15,15,"MICS6"
"MKD",2018,6,0.835039506849673,1,"Wealth",,,"4",19,19,"MICS6"
"MKD",2018,6,0.68158386579328,0.725166905897633,"Wealth",,,"5",12,12,"MICS6"
"MNG",2018,3,0.303890278934089,0.415359731583885,"Wealth",,,"1",171,171,"MICS6"
"MNG",2018,3,0.413986282927571,0.538532096122979,"Wealth",,,"2",153,153,"MICS6"
"MNG",2018,3,0.386031997242365,0.5068614520319,"Wealth",,,"3",121,121,"MICS6"
"MNG",2018,3,0.342095303946612,0.560658693872992,"Wealth",,,"4",133,133,"MICS6"
"MNG",2018,3,0.347559003089777,0.617892854610477,"Wealth",,,"5",72,72,"MICS6"
"MNG",2018,6,0.453170918944437,0.731959029015258,"Wealth",,,"1",166,166,"MICS6"
"MNG",2018,6,0.48974350648945,0.643889553230094,"Wealth",,,"2",138,138,"MICS6"
"MNG",2018,6,0.392271134915489,0.821149831345779,"Wealth",,,"3",121,121,"MICS6"
"MNG",2018,6,0.418962249659638,0.661943440910787,"Wealth",,,"4",91,91,"MICS6"
"MNG",2018,6,0.476143265290604,0.653952540053958,"Wealth",,,"5",81,81,"MICS6"
"NPL",2019,3,0.0520918255337928,0.141127999606309,"Wealth",,,"1",202,202,"MICS6"
"NPL",2019,3,0.160758648227301,0.169111981155416,"Wealth",,,"2",127,127,"MICS6"
"NPL",2019,3,0.363302291102079,0.234286194832334,"Wealth",,,"3",131,131,"MICS6"
"NPL",2019,3,0.340374692379477,0.298588950631636,"Wealth",,,"4",110,110,"MICS6"
"NPL",2019,3,0.399141532479045,0.392598554588225,"Wealth",,,"5",94,94,"MICS6"
"NPL",2019,6,0.242590134126373,0.437308840759818,"Wealth",,,"1",184,184,"MICS6"
"NPL",2019,6,0.396377683393582,0.491233665816554,"Wealth",,,"2",126,126,"MICS6"
"NPL",2019,6,0.466504173634002,0.451382312065264,"Wealth",,,"3",116,116,"MICS6"
"NPL",2019,6,0.516473010369847,0.623352474071098,"Wealth",,,"4",105,105,"MICS6"
"NPL",2019,6,0.684844856538805,0.720015754853049,"Wealth",,,"5",58,58,"MICS6"
"PSE",2019,3,0.152867018537608,0.181367637455167,"Wealth",,,"1",71,71,"MICS6"
"PSE",2019,3,0.21219243577682,0.388992238514973,"Wealth",,,"2",57,57,"MICS6"
"PSE",2019,3,0.326183732189782,0.359896040870736,"Wealth",,,"3",110,110,"MICS6"
"PSE",2019,3,0.367973786893663,0.289405808928741,"Wealth",,,"4",92,92,"MICS6"
"PSE",2019,3,0.460145442488758,0.435456410704013,"Wealth",,,"5",97,97,"MICS6"
"PSE",2019,6,0.294370258817077,0.653854596999539,"Wealth",,,"1",76,76,"MICS6"
"PSE",2019,6,0.586281638062837,0.682388872006478,"Wealth",,,"2",67,67,"MICS6"
"PSE",2019,6,0.637260279771994,0.634944937493062,"Wealth",,,"3",68,68,"MICS6"
"PSE",2019,6,0.510207202170528,0.603348846187616,"Wealth",,,"4",78,78,"MICS6"
"PSE",2019,6,0.550551814826207,0.584042981635516,"Wealth",,,"5",74,74,"MICS6"
"SLE",2017,3,0.0298336764150355,0.0268021370583898,"Wealth",,,"1",290,290,"MICS6"
"SLE",2017,3,0.0295838979528666,0.0235751712049017,"Wealth",,,"2",297,297,"MICS6"
"SLE",2017,3,0.0298953674563586,0.023302804233288,"Wealth",,,"3",268,268,"MICS6"
"SLE",2017,3,0.160236387074506,0.145485429272767,"Wealth",,,"4",182,182,"MICS6"
"SLE",2017,3,0.164530835471616,0.168957665576494,"Wealth",,,"5",157,157,"MICS6"
"SLE",2017,6,0.214982261039085,0.134681316097176,"Wealth",,,"1",111,111,"MICS6"
"SLE",2017,6,0.277233293541587,0.316751371776576,"Wealth",,,"2",156,156,"MICS6"
"SLE",2017,6,0.355345776211918,0.447680543143621,"Wealth",,,"3",169,169,"MICS6"
"SLE",2017,6,0.362738348790786,0.477612848205758,"Wealth",,,"4",120,120,"MICS6"
"SLE",2017,6,0.297555516092351,0.527465836759893,"Wealth",,,"5",136,136,"MICS6"
"STP",2019,3,0.148821529018179,0.0951434378925776,"Wealth",,,"1",46,46,"MICS6"
"STP",2019,3,0.240241127176162,0.450430359802039,"Wealth",,,"2",40,40,"MICS6"
"STP",2019,3,0.181503904641805,0.13609015548057,"Wealth",,,"3",40,40,"MICS6"
"STP",2019,3,0.265253065968815,0.362565587583672,"Wealth",,,"4",42,42,"MICS6"
"STP",2019,3,0.425698764192399,0.341416231551615,"Wealth",,,"5",34,34,"MICS6"
"STP",2019,6,0.397110486829735,0.552051213284353,"Wealth",,,"1",43,43,"MICS6"
"STP",2019,6,0.467603266625217,0.521292216406885,"Wealth",,,"2",38,38,"MICS6"
"STP",2019,6,0.673217358419848,0.7656878130462,"Wealth",,,"3",43,43,"MICS6"
"STP",2019,6,0.601688828137895,0.662979815069217,"Wealth",,,"4",34,34,"MICS6"
"STP",2019,6,0.623511783395813,0.821652561013614,"Wealth",,,"5",51,51,"MICS6"
"SUR",2018,3,0.0881023858477569,0.171685671784946,"Wealth",,,"1",84,84,"MICS6"
"SUR",2018,3,0.23474893952598,0.32277059579675,"Wealth",,,"2",99,99,"MICS6"
"SUR",2018,3,0.0895855869558773,0.370911488985067,"Wealth",,,"3",76,76,"MICS6"
"SUR",2018,3,0.350839646666785,0.439911656713355,"Wealth",,,"4",73,73,"MICS6"
"SUR",2018,3,0.245506826188428,0.533961880158415,"Wealth",,,"5",63,63,"MICS6"
"SUR",2018,6,0.237750253598057,0.479011780836543,"Wealth",,,"1",94,94,"MICS6"
"SUR",2018,6,0.343777023596022,0.682939978877768,"Wealth",,,"2",90,90,"MICS6"
"SUR",2018,6,0.303840137313507,0.694889072774365,"Wealth",,,"3",81,81,"MICS6"
"SUR",2018,6,0.6042257991045,0.789155436775985,"Wealth",,,"4",60,60,"MICS6"
"SUR",2018,6,0.66568121592168,0.531842516794778,"Wealth",,,"5",48,48,"MICS6"
"TCD",2019,3,0.0250569926295624,0.00474871927317916,"Wealth",,,"1",134,134,"MICS6"
"TCD",2019,3,0.0390944185711868,0.00252512501781555,"Wealth",,,"2",149,149,"MICS6"
"TCD",2019,3,0.09699256512704,0.00424053203500333,"Wealth",,,"3",154,154,"MICS6"
"TCD",2019,3,0.0837307246300019,0.0572342952563445,"Wealth",,,"4",188,188,"MICS6"
"TCD",2019,3,0.13223955700623,0.0692448292645371,"Wealth",,,"5",242,242,"MICS6"
"TCD",2019,6,0.220361291749879,0.112167938716607,"Wealth",,,"1",39,39,"MICS6"
"TCD",2019,6,0.275613570401135,0.0915276881342313,"Wealth",,,"2",50,50,"MICS6"
"TCD",2019,6,0.273102640761887,0.326564184765411,"Wealth",,,"3",58,58,"MICS6"
"TCD",2019,6,0.471396708450502,0.317255428451496,"Wealth",,,"4",88,88,"MICS6"
"TCD",2019,6,0.468418734317851,0.302753847866473,"Wealth",,,"5",154,154,"MICS6"
"TGO",2017,3,0.025844480177609,0.0122094497749316,"Wealth",,,"1",107,107,"MICS6"
"TGO",2017,3,0,0,"Wealth",,,"2",116,116,"MICS6"
"TGO",2017,3,0.0517015781134081,0.0324351042783929,"Wealth",,,"3",123,123,"MICS6"
"TGO",2017,3,0.102693770142802,0.0652864529751229,"Wealth",,,"4",86,86,"MICS6"
"TGO",2017,3,0.0758499223198204,0.24165963752644,"Wealth",,,"5",76,76,"MICS6"
"TGO",2017,6,0.0587519792719327,0.17651786239254,"Wealth",,,"1",94,94,"MICS6"
"TGO",2017,6,0.132965599824763,0.154110117892405,"Wealth",,,"2",89,89,"MICS6"
"TGO",2017,6,0.144759100571755,0.256856556516868,"Wealth",,,"3",96,96,"MICS6"
"TGO",2017,6,0.131085619170889,0.421489851679102,"Wealth",,,"4",89,89,"MICS6"
"TGO",2017,6,0.240317653207082,0.532864116973963,"Wealth",,,"5",70,70,"MICS6"
"THA",2019,3,0.53025568564834,0.533012259568113,"Wealth",,,"1",303,303,"MICS6"
"THA",2019,3,0.571411501505057,0.643279890768181,"Wealth",,,"2",299,299,"MICS6"
"THA",2019,3,0.608493493403269,0.646131936240218,"Wealth",,,"3",277,277,"MICS6"
"THA",2019,3,0.70913088148285,0.787798506201286,"Wealth",,,"4",203,203,"MICS6"
"THA",2019,3,0.616195178833906,0.630306583821644,"Wealth",,,"5",146,146,"MICS6"
"THA",2019,6,0.674239311543616,0.727115892386297,"Wealth",,,"1",326,326,"MICS6"
"THA",2019,6,0.684472390580987,0.744911779934982,"Wealth",,,"2",295,295,"MICS6"
"THA",2019,6,0.778936788804527,0.855757468375946,"Wealth",,,"3",261,261,"MICS6"
"THA",2019,6,0.764558303380143,0.873864046308475,"Wealth",,,"4",175,175,"MICS6"
"THA",2019,6,0.817351022948223,0.796377821017052,"Wealth",,,"5",141,141,"MICS6"
"TKM",2019,3,0.439814791989423,0.600057912201738,"Wealth",,,"1",51,51,"MICS6"
"TKM",2019,3,0.600205274928148,0.974532420264132,"Wealth",,,"2",50,50,"MICS6"
"TKM",2019,3,0.641449079014441,0.725990690316519,"Wealth",,,"3",58,58,"MICS6"
"TKM",2019,3,0.6595646476563,0.741227030806835,"Wealth",,,"4",87,87,"MICS6"
"TKM",2019,3,0.743424102026832,0.815012592750128,"Wealth",,,"5",69,69,"MICS6"
"TKM",2019,6,0.741880088787985,0.950230360697595,"Wealth",,,"1",83,83,"MICS6"
"TKM",2019,6,0.959999292386919,0.952748604229794,"Wealth",,,"2",51,51,"MICS6"
"TKM",2019,6,0.923124472478112,0.917009840312716,"Wealth",,,"3",75,75,"MICS6"
"TKM",2019,6,0.830313078064136,0.864585662946148,"Wealth",,,"4",110,110,"MICS6"
"TKM",2019,6,0.909986609264459,0.946355887113822,"Wealth",,,"5",132,132,"MICS6"
"TON",2019,3,0.177760435802468,0.396932686201378,"Wealth",,,"1",32,32,"MICS6"
"TON",2019,3,0.131381715511796,0.450641311599199,"Wealth",,,"2",25,25,"MICS6"
"TON",2019,3,0.222310162266327,0.617372436681294,"Wealth",,,"3",21,21,"MICS6"
"TON",2019,3,0.315226577516277,0.431509810778941,"Wealth",,,"4",29,29,"MICS6"
"TON",2019,3,0.632808993066527,0.770377320817148,"Wealth",,,"5",18,18,"MICS6"
"TON",2019,6,0.722782780972044,0.664142241052311,"Wealth",,,"1",39,39,"MICS6"
"TON",2019,6,0.646411749612464,0.840081657061747,"Wealth",,,"2",22,22,"MICS6"
"TON",2019,6,0.48033522990963,0.658381350285352,"Wealth",,,"3",34,34,"MICS6"
"TON",2019,6,0.663679753264308,0.686374899413895,"Wealth",,,"4",17,17,"MICS6"
"TON",2019,6,0.682129201023866,0.583038672751165,"Wealth",,,"5",21,21,"MICS6"
"TUN",2018,3,0.127756630672372,0.296090576440989,"Wealth",,,"1",71,71,"MICS6"
"TUN",2018,3,0.145729091017341,0.417204432765139,"Wealth",,,"2",87,87,"MICS6"
"TUN",2018,3,0.234754764281839,0.535244962383306,"Wealth",,,"3",88,88,"MICS6"
"TUN",2018,3,0.250845341885083,0.529890765226787,"Wealth",,,"4",88,88,"MICS6"
"TUN",2018,3,0.220770359672873,0.730698240519058,"Wealth",,,"5",60,60,"MICS6"
"TUN",2018,6,0.383692105251159,0.556630585946556,"Wealth",,,"1",82,82,"MICS6"
"TUN",2018,6,0.271954677523717,0.781301381541756,"Wealth",,,"2",78,78,"MICS6"
"TUN",2018,6,0.398316843036046,0.849440648751297,"Wealth",,,"3",82,82,"MICS6"
"TUN",2018,6,0.525001220059324,0.897792465556481,"Wealth",,,"4",74,74,"MICS6"
"TUN",2018,6,0.483946020673198,0.866631233060131,"Wealth",,,"5",72,72,"MICS6"
"WSM",2019,3,0.0958228464808113,0.15274021312854,"Wealth",,,"1",31,31,"MICS6"
"WSM",2019,3,0.0792676018505785,0.151403225985685,"Wealth",,,"2",34,34,"MICS6"
"WSM",2019,3,0.195795028705728,0.183639620925375,"Wealth",,,"3",35,35,"MICS6"
"WSM",2019,3,0.18462727072765,0.367753990583278,"Wealth",,,"4",41,41,"MICS6"
"WSM",2019,3,0.179906860221658,0.600686160066,"Wealth",,,"5",42,42,"MICS6"
"WSM",2019,6,0.135987230483899,0.472107863209506,"Wealth",,,"1",32,32,"MICS6"
"WSM",2019,6,0.0683924851542243,0.536229196670617,"Wealth",,,"2",43,43,"MICS6"
"WSM",2019,6,0.318907228994865,0.578234294832015,"Wealth",,,"3",26,26,"MICS6"
"WSM",2019,6,0.20769777096241,0.616382973980115,"Wealth",,,"4",33,33,"MICS6"
"WSM",2019,6,0.269687317174165,0.631353601399983,"Wealth",,,"5",39,39,"MICS6"
"ZWE",2019,3,0.00944023624613183,0.101529424795538,"Wealth",,,"1",150,150,"MICS6"
"ZWE",2019,3,0.0470297369436992,0.16441292500751,"Wealth",,,"2",141,141,"MICS6"
"ZWE",2019,3,0.0436619791308197,0.264896778152408,"Wealth",,,"3",138,138,"MICS6"
"ZWE",2019,3,0.160417867748981,0.392453782110604,"Wealth",,,"4",107,107,"MICS6"
"ZWE",2019,3,0.269938451329391,0.590750998128,"Wealth",,,"5",134,134,"MICS6"
"ZWE",2019,6,0.258120317409365,0.517612501550701,"Wealth",,,"1",120,120,"MICS6"
"ZWE",2019,6,0.296769136516497,0.532372112882154,"Wealth",,,"2",124,124,"MICS6"
"ZWE",2019,6,0.292500817961997,0.599651360713273,"Wealth",,,"3",118,118,"MICS6"
"ZWE",2019,6,0.414061705955049,0.756067158486645,"Wealth",,,"4",87,87,"MICS6"
"ZWE",2019,6,0.661291344631363,0.967722686058383,"Wealth",,,"5",110,110,"MICS6"
"BGD",2019,3,0.20168546531687,0.42776086472219,"Location & Sex","Urban","Male",,401,401,"MICS6"
"BGD",2019,3,0.211523508290562,0.467605486357301,"Location & Sex","Urban","Female",,333,333,"MICS6"
"BGD",2019,3,0.159560686171408,0.252781954554339,"Location & Sex","Rural","Male",,1660,1660,"MICS6"
"BGD",2019,3,0.152604512778273,0.305220352559583,"Location & Sex","Rural","Female",,1476,1476,"MICS6"
"BGD",2019,6,0.441667025088177,0.812272262300305,"Location & Sex","Urban","Male",,269,269,"MICS6"
"BGD",2019,6,0.499836891195219,0.795061095630398,"Location & Sex","Urban","Female",,243,243,"MICS6"
"BGD",2019,6,0.415955950702824,0.693034419540156,"Location & Sex","Rural","Male",,1256,1256,"MICS6"
"BGD",2019,6,0.39261882900649,0.732265273118638,"Location & Sex","Rural","Female",,1271,1271,"MICS6"
"BLR",2019,3,0.75093776007879,0.785074167924028,"Location & Sex","Urban","Male",,96,96,"MICS6"
"BLR",2019,3,0.684217396961937,0.855534078988829,"Location & Sex","Urban","Female",,89,89,"MICS6"
"BLR",2019,3,0.614333044591754,0.886756232410502,"Location & Sex","Rural","Male",,34,34,"MICS6"
"BLR",2019,3,0.719725621160217,0.802977273155393,"Location & Sex","Rural","Female",,23,23,"MICS6"
"BLR",2019,6,0.737753027146697,0.825246360847658,"Location & Sex","Urban","Male",,63,63,"MICS6"
"BLR",2019,6,0.911716073284155,0.938850644696897,"Location & Sex","Urban","Female",,50,50,"MICS6"
"BLR",2019,6,0.781130166041057,0.798402721127476,"Location & Sex","Rural","Male",,23,23,"MICS6"
"BLR",2019,6,0.782408876155384,0.935652801005111,"Location & Sex","Rural","Female",,21,21,"MICS6"
"CAF",2018,3,0,0.034759150232399,"Location & Sex","Urban","Male",,168,168,"MICS6"
"CAF",2018,3,0,0.0329220667377306,"Location & Sex","Urban","Female",,195,195,"MICS6"
