iso_code3,country,year,country_year,survey,category,location,sex,wealth,region,ethnicity,religion,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2,comp_prim_1524,comp_lowsec_1524,comp_upsec_2029,eduyears_2024,edu2_2024,edu4_2024,eduout_prim,eduout_lowsec,eduout_upsec,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,year_uis,cy,_merge
ALB,Albania,2017,Albania_2017,DHS,Sex & Region,,Male,,Gjirokaster,,,95.60453,85.434204,90.102074,96.417358,88.426628,81.825554,15.186649,.58276123,.58276123,10.782435,.85916531,12.135962,58,64,61,184,184,219,87,87,87,99,98,58,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 2,Durres,,,92.532097,82.651535,,94.493324,79.483711,46.926353,11.639666,5.3604426,5.3604426,.66901577,0,20.570868,35,33,28,101,101,84,43,43,43,50,42,38,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Region,,,,Elbasan,,,62.627338,94.997818,75.244904,96.476074,88.479477,62.231171,13.737554,2.2477798,2.4323304,8.9455042,1.3718251,15.592243,176,230,192,669,669,603,322,322,322,285,255,203,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 2,Elbasan,,,,97.201118,,97.946922,88.317696,58.803196,13.912843,2.2113161,2.2113161,12.109533,,,18,36,21,95,95,79,42,42,42,34,26,24,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth,,Female,Quintile 5,,,,97.998711,97.506844,96.205017,99.267448,97.347244,93.999985,17.801954,.45280483,.45280483,4.776094,1.362106,6.14888,105,128,111,380,380,409,188,188,188,162,144,121,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 5,Durres,,,,,,98.913963,98.173134,88.34359,17.485584,0,0,8.7583113,,,14,22,19,69,69,80,37,37,37,31,28,14,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 1,Berat,,,100,93.809372,48.729973,96.858513,81.621483,42.830528,11.549369,2.4742439,3.6661096,10.000042,1.3969316,20.825962,48,45,43,137,137,128,67,67,67,70,64,44,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 2,Diber,,,,,,96.205841,77.783287,67.776314,13.22698,2.6628056,2.6628056,14.826166,2.8316545,,20,15,15,55,55,57,31,31,31,40,41,14,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,Vlore,,,,,,,,,,,,,,,11,6,6,16,16,12,6,6,6,10,15,7,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,Shkoder,,,,,,96.810089,86.196152,68.617783,,,,13.722748,,,13,27,15,66,66,61,27,27,27,34,25,20,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,Kukes,,,96.143234,98.380676,75.19899,99.515869,91.523987,64.866348,14.090847,0,0,25.719145,22.351122,38.668774,90,63,58,195,195,171,90,90,90,98,127,69,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 3,Kukes,,,,,,100,98.491623,92.270233,,,,,4.4767489,,29,19,9,56,56,46,20,20,20,23,39,26,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 5,Gjirokaster,,,,,,,,,,,,,,,5,6,6,18,18,28,9,9,9,22,12,6,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 3,Gjirokaster,,,,,,97.376976,92.176758,86.450783,,,,8.6869431,0,,20,21,15,66,66,61,28,28,28,34,34,25,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,Tirane,,,100,95.186905,91.180359,98.128326,96.268486,80.453835,16.990999,0,0,10.837696,0,5.5088825,30,32,44,118,118,127,65,65,65,48,36,33,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Urban,Male,Quintile 2,,,,94.119576,85.528732,68.127296,94.377762,80.028084,60.264313,12.905039,2.2655675,2.2655675,11.008462,3.4722481,10.460154,91,71,70,250,250,246,123,123,123,137,127,77,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 5,Tirane,,,100,96.733772,96.469429,99.263672,97.189384,96.704865,17.929468,.64180285,.64180285,2.7513976,0,5.8814692,38,55,43,150,150,146,72,72,72,42,46,48,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 5,Elbasan,,,,,,93.666008,93.666008,97.10836,,,,,,,6,9,9,32,32,33,17,17,17,12,9,10,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 5,Fier,,,,,,,,,,,,,,,12,5,2,17,17,21,6,6,6,14,20,9,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 2,Shkoder,,,91.503555,94.538033,80.312225,98.246544,88.625946,62.643391,14.22735,1.1646622,1.1646622,10.529924,1.8685559,10.962038,44,42,30,140,140,128,64,64,64,52,52,49,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 2,Kukes,,,100,93.583908,,98.947021,94.375885,75.278206,17.053076,0,0,7.4808054,3.7161424,21.101778,38,30,18,89,89,65,35,35,35,43,38,41,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Urban,Male,Quintile 5,,,,97.690575,99.438095,95.555161,99.45195,97.041992,95.316681,16.991123,0,0,9.450285,.65535372,6.5654917,102,102,107,358,358,378,192,192,192,141,137,99,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 5,Kukes,,,,,,,,,,,,,,,1,1,6,9,9,10,6,6,6,3,1,3,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Urban,Female,Quintile 1,,,,93.553993,79.838455,47.132946,87.323013,73.937187,33.066994,10.503438,16.111336,16.111336,13.283275,11.940497,12.532475,35,30,44,120,120,106,63,63,63,60,44,36,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,Elbasan,,,60.98193,95.991669,50.130169,93.401794,82.386246,45.965118,11.456116,5.1783791,5.1783791,6.2253318,0,25.435928,49,47,43,136,136,115,68,68,68,64,71,47,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Wealth,Urban,,Quintile 1,,,,89.598343,77.08194,39.692207,87.984711,74.371651,33.081051,10.44608,10.920319,10.920319,10.045643,9.4913197,18.41279,81,73,77,231,231,217,114,114,114,115,112,69,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 4,Tirane,,,,,86.173615,100,94.767776,85.81321,15.599335,0,0,5.9880724,0,,26,27,50,113,113,125,70,70,70,32,35,26,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,Gjirokaster,,,,,,94.340134,81.070885,66.536758,14.063994,0,0,,0,,17,20,23,63,63,76,33,33,33,17,33,15,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth,,Female,Quintile 1,,,,91.67952,88.929329,63.35601,95.870415,83.828201,44.634068,12.804032,4.9986863,5.3897991,10.792571,7.4015198,25.626568,303,369,261,1013,1013,827,431,431,431,514,437,359,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Rural,Male,Quintile 2,,,,89.580238,92.030365,79.111092,97.85865,88.766441,67.540909,13.889985,1.2273446,1.2273446,8.7284231,1.4182559,10.134709,185,180,168,601,601,569,295,295,295,275,270,190,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Rural,Female,Quintile 1,,,,91.246941,90.048393,66.745178,97.287949,85.468567,46.623405,13.212655,3.0249,3.485481,10.208707,6.5588317,28.014898,268,339,217,893,893,721,368,368,368,454,393,323,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Region,,,,Fier,,,88.359581,92.695763,72.577301,96.382439,89.589485,65.699677,13.829914,2.5942659,2.5942659,10.371844,3.3123481,15.288474,164,175,141,524,524,508,233,233,233,309,232,193,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,Diber,,,86.160263,85.430199,60.973686,91.515244,77.371086,53.122242,12.27615,8.2637701,8.2637701,11.923226,9.5897961,37.057076,85,65,67,199,199,189,99,99,99,78,115,58,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,Kukes,,,,,,,,,,,,,,,9,10,9,28,28,17,14,14,14,6,8,11,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 4,Berat,,,,,,100,98.81105,92.152679,,,,,,,12,16,16,43,43,47,23,23,23,24,24,12,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 2,Kukes,,,97.279556,,,99.468857,96.765968,81.507736,14.810231,0,0,33.20507,11.225763,5.9409304,35,27,28,99,99,86,52,52,52,51,53,32,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 3,Lezhe,,,,,,100,97.254318,75.707069,,,,,,,10,14,11,43,43,42,22,22,22,20,12,10,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 5,Vlore,,,,,,100,97.57132,92.035179,,,,,,,16,16,15,50,50,40,25,25,25,25,22,18,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 5,Berat,,,,,,,,,,,,,,,5,6,4,18,18,18,8,8,8,8,10,8,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 4,Kukes,,,,,,97.975113,93.191917,94.619118,,,,,,,17,25,15,59,59,37,24,24,24,17,18,25,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,Kukes,,,,,,98.951668,84.645554,66.973343,,,,45.750072,,,24,10,15,45,45,53,24,24,24,33,29,13,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Region,,,,Lezhe,,,96.290192,91.819267,78.691086,97.430672,89.234299,68.606201,14.301539,2.0438051,2.2024899,11.825604,6.2608013,8.9609671,144,182,144,550,550,470,255,255,255,241,207,173,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 5,Shkoder,,,,,,98.93383,97.20253,89.982574,17.057308,0,0,,,,23,17,23,65,65,72,35,35,35,22,24,17,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 3,Korce,,,,85.555756,82.722954,98.021523,86.644943,81.230278,14.515817,2.0236526,2.0236526,5.8996692,0,8.9738235,29,44,35,127,127,142,62,62,62,62,46,40,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Region,,Female,,Lezhe,,,97.614685,97.783554,78.708954,98.541298,91.112511,68.597969,14.845201,1.2060914,1.2060914,7.3320112,2.9174869,7.7507896,70,96,72,289,289,238,137,137,137,112,90,90,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 1,Tirane,,,,,,97.076279,92.381958,47.989964,,,,5.99405,15.292809,,24,21,16,61,61,52,26,26,26,34,31,19,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 5,Tirane,,,100,98.129753,95.406708,99.494164,97.193138,96.278137,17.403461,.56580788,.56580788,7.0691237,0,6.1645455,83,98,98,320,320,332,170,170,170,97,101,86,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Region,,Male,,Kukes,,,97.403595,96.196602,76.055138,99.066132,91.218231,71.179947,14.513256,0,0,31.420549,21.717382,23.295185,157,117,107,374,374,333,177,177,177,195,221,131,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth,,,Quintile 5,,,,97.63208,98.420898,95.444603,99.240097,97.117363,94.585403,17.319483,.40672514,.40672514,8.0102186,1.3586861,6.3492007,239,250,241,808,808,862,416,416,416,349,324,241,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Wealth,Rural,,Quintile 1,,,,86.84021,91.64978,66.334999,96.63311,84.409943,51.704247,12.820164,2.8479815,3.1767807,10.68983,6.0301709,25.47537,607,650,517,1854,1854,1638,845,845,845,882,873,616,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 2,Shkoder,,,,,,97.949852,85.208549,63.515316,13.738,2.1864018,2.1864018,,3.1944931,,21,25,15,75,75,70,34,34,34,29,31,29,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,Berat,,,,,,100,90.68119,75.404755,,,,,,,17,10,7,34,34,42,14,14,14,23,20,18,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,Durres,,,,,,,,,,,,,,,11,9,8,24,24,22,10,10,10,17,18,8,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Region,,,,Kukes,,,98.037285,93.335732,77.969162,98.955658,90.795418,70.692421,15.072076,0,0,25.879189,19.319286,24.64356,295,252,202,757,757,627,338,338,338,365,399,272,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Region,,Male,,Durres,,,91.389656,92.088158,81.416466,96.358292,89.945419,74.318764,14.937736,1.13994,1.13994,9.2022667,4.2063427,8.1931496,103,100,102,327,327,328,162,162,162,160,132,99,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location,Rural,,,,,,89.392258,94.035629,74.483429,97.449699,88.515785,63.195099,13.978754,2.0113583,2.2103727,10.349722,4.1450858,16.129408,1246,1290,1104,3905,3905,3623,1846,1846,1846,1843,1763,1278,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 3,Berat,,,,,,98.248558,88.652779,57.760834,13.428681,2.7875476,2.7875476,,,,10,17,22,61,61,55,38,38,38,24,12,13,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Region,,Male,,Fier,,,91.077057,93.789001,79.404739,97.558159,91.413055,73.592636,14.20172,.58866918,.58866918,14.436719,.73505121,16.507492,89,95,82,286,286,278,132,132,132,146,116,93,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 2,Berat,,,,,,97.855705,85.61586,63.926117,13.512493,2.5615978,2.5615978,7.5789728,,,20,22,14,70,70,52,33,33,33,33,19,21,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 5,Berat,,,,,,,,,,,,,,,5,7,4,18,18,22,10,10,10,7,8,4,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,Tirane,,,,,,94.196022,91.335312,,,,,,,,13,12,7,33,33,26,13,13,13,19,15,11,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 3,Shkoder,,,,,,97.608185,91.695587,86.797882,17.185568,0,0,,,,17,27,25,76,76,65,36,36,36,18,27,25,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 2,Elbasan,,,,91.742599,,96.409874,82.909248,56.782444,12.926014,1.9705551,1.9705551,,0,,21,30,25,89,89,84,44,44,44,28,37,23,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 5,Korce,,,,,,,,,,,,,,,3,5,0,8,8,6,0,0,0,4,5,5,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 3,Vlore,,,100,98.163971,,99.525055,93.492744,72.503357,14.984744,0,.93520319,7.3483028,2.0847332,10.551499,34,37,29,108,108,99,48,48,48,40,49,35,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 5,Elbasan,,,,,,,,,,,,,,,2,4,3,11,11,15,4,4,4,7,3,4,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 4,Vlore,,,100,98.181541,95.348396,99.520996,93.255653,84.126915,17.053535,0,0,8.2759295,0,3.9734535,31,33,45,118,118,132,68,68,68,54,37,31,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Region,,Male,,Vlore,,,100,92.115318,84.928993,97.425842,90.255157,75.519394,15.355007,0,.45739895,6.2821336,.95727777,9.2070694,72,56,67,211,211,216,110,110,110,111,92,70,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,Vlore,,,,,,99.119339,95.751381,72.860374,,,,,,,15,15,19,56,56,51,26,26,26,17,21,22,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,Lezhe,,,,,,99.201515,88.442093,75.22673,,,,,,,12,15,12,45,45,33,20,20,20,24,18,16,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex,Rural,Female,,,,,91.518768,93.934052,71.813293,97.815636,88.886986,58.222496,14.097493,1.8240176,2.1053214,8.723134,3.9183843,17.441414,578,674,496,1904,1904,1684,855,855,855,933,828,655,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex,Rural,Male,,,,,87.621773,94.146088,76.526199,97.115883,88.17717,67.337456,13.881783,2.1643531,2.2961645,12.084167,4.3444405,14.785649,668,616,608,2001,2001,1939,991,991,991,910,935,623,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,Fier,,,,,,97.249329,82.927292,43.586823,11.477761,2.183305,2.183305,19.135683,2.8648067,,22,23,21,70,70,71,36,36,36,37,32,21,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Region,,Female,,Elbasan,,,66.585976,95.589828,75.070168,98.388603,91.78804,61.40443,14.385646,.69485843,1.1365628,8.7641497,2.8408132,15.118839,78,114,85,311,311,279,139,139,139,138,110,99,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Region,,Female,,Durres,,,91.640488,90.759453,79.747353,95.982971,87.951241,72.127876,15.325307,2.0965257,3.0078723,4.7924099,.89927781,10.496922,87,116,88,308,308,303,154,154,154,126,133,72,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Region,,,,Gjirokaster,,,97.350357,87.03421,87.36834,96.65004,86.402168,78.432098,15.400105,.346616,.693232,9.9835567,1.3101166,13.654839,123,108,93,337,337,381,152,152,152,202,195,120,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Rural,Female,Quintile 4,,,,84.432167,100,60.746277,96.227318,88.646683,72.189278,14.961281,2.6943448,2.6943448,7.5738726,.87537521,0,30,35,32,108,108,120,55,55,55,62,46,35,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth,,,Quintile 4,,,,91.811195,96.154633,89.570297,98.169617,94.244164,84.639893,16.231163,.73507321,.73507321,9.9741192,1.2408004,3.6781521,340,361,381,1175,1175,1211,601,601,601,517,439,355,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Rural,Female,Quintile 5,,,,,,,97.425934,94.529961,84.084053,15.971435,4.9581838,4.9581838,4.7823634,6.2249737,,26,24,18,71,71,70,35,35,35,31,33,23,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,Korce,,,,,,97.826332,90.822601,81.684364,,,,,,,21,22,17,58,58,53,27,27,27,28,27,20,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Rural,Male,Quintile 4,,,,78.441498,,89.705589,97.103477,94.637131,87.205658,15.844371,2.2678912,2.2678912,21.514252,2.4121232,8.7332649,38,26,42,111,111,118,62,62,62,55,43,33,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 2,Korce,,,,,,100,93.981079,69.04538,15.697724,0,0,6.3413024,0,,28,27,21,80,80,89,38,38,38,37,35,26,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 5,Fier,,,,,,100,100,88.716156,,,,5.2715454,2.8990614,,22,16,8,46,46,51,19,19,19,33,35,19,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,Berat,,,,,,98.944183,96.794678,77.77916,,,,6.1609125,,,14,9,14,43,43,65,24,24,24,30,21,13,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 2,Tirane,,,89.74482,,,95.664543,87.074303,53.261108,14.383433,0,0,9.8941765,3.4990106,,33,28,29,92,92,95,47,47,47,64,50,26,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,Korce,,,,77.869102,,98.552284,78.466019,49.623486,12.626694,3.6196253,3.6196253,1.389886,,,21,36,18,86,86,62,36,36,36,40,27,27,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Sex & Wealth,Rural,Male,Quintile 3,,,,97.405533,97.759995,90.831177,98.925949,95.852272,79.666534,16.033655,1.628984,1.8469651,14.306,7.5819125,4.6604357,74,79,75,258,258,260,121,121,121,106,99,86,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,Korce,,,,98.449547,52.133606,98.6213,79.59655,50.216293,11.806979,0,1.343366,,,,24,31,30,99,99,115,55,55,55,19,29,26,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Region,,,,Shkoder,,,93.987572,92.84182,89.058815,97.017197,91.296379,77.861633,15.532948,1.9350803,1.9350803,9.0696115,2.031918,9.6606207,169,201,189,632,632,594,312,312,312,205,212,185,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 2,Lezhe,,,,,,98.115677,92.374489,63.990719,14.391885,0,0,,,,25,26,24,91,91,74,48,48,48,27,29,27,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 5,Gjirokaster,,,,,,,,93.326965,,,,,,,9,4,6,18,18,30,8,8,8,18,10,9,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,Elbasan,,,,,,94.485878,87.738083,81.677612,14.533811,4.1831603,4.1831603,,,,11,19,21,72,72,68,39,39,39,25,14,18,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 2,Gjirokaster,,,,,,97.213791,85.645477,78.527908,,,,4.6429114,1.4584914,,27,13,16,56,56,70,29,29,29,33,37,20,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 4,Kukes,,,,,,96.053055,86.729584,,,,,,,,8,15,6,31,31,20,10,10,10,11,10,14,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,Elbasan,,,,,,100,91.358788,73.013863,,,,,,,7,7,9,31,31,33,14,14,14,14,9,12,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 5,Korce,,,,,,,,,,,,,,,10,5,3,17,17,14,7,7,7,4,9,8,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth,,Male,Quintile 5,,,,97.315201,99.48909,94.803917,99.214867,96.905334,95.068779,16.92614,.36915782,.36915782,10.591992,1.355705,6.5773816,134,122,130,428,428,453,228,228,228,187,180,120,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Wealth,Rural,,Quintile 4,,,,81.52272,100,78.274307,96.659943,91.604599,79.66127,15.440772,2.4627931,2.4627931,13.613804,1.5686102,3.8206623,68,61,74,219,219,238,117,117,117,117,89,68,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Location & Wealth,Rural,,Quintile 5,,,,97.522659,99.499763,88.457069,97.139626,95.040543,88.901459,16.108448,4.6250601,4.6250601,12.281379,5.4931221,6.5769186,58,44,41,141,141,145,71,71,71,77,76,44,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 3,Elbasan,,,76.970192,86.944595,89.545509,95.381088,89.009857,80.768845,14.792259,2.4657412,2.4657412,6.4864626,4.6174159,,30,30,37,116,116,122,67,67,67,48,39,28,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 1,Gjirokaster,,,93.000328,72.478844,75.345268,95.514351,77.183968,57.221306,13.553061,0,0,12.21924,2.2204642,23.237873,32,32,30,107,107,112,49,49,49,42,53,36,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 4,Korce,,,85.333763,96.145737,86.826118,98.805588,91.124245,86.73481,16.366175,0,0,16.343128,0,6.1323123,41,31,38,112,112,102,56,56,56,51,46,39,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,Fier,,,,,,100,94.457146,78.042618,,,,,,,19,17,14,56,56,63,25,25,25,18,26,20,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Wealth & Region,,,Quintile 2,Durres,,,92.464111,79.427902,60.551971,91.423882,77.346222,49.602051,12.331124,6.8687925,8.0671005,1.5229443,.97659177,20.010118,58,73,63,203,203,174,93,93,93,87,83,66,,Albania_2017,matched (3)
ALB,Albania,2017,Albania_2017,DHS,Sex & Wealth & Region,,Male,Quintile 5,Tirane,,,100,100,94.499245,99.710777,97.196671,95.946236,16.988834,.5059045,.5059045,10.209759,0,6.5237312,45,43,55,170,170,186,98,98,98,55,55,38,,Albania_2017,matched (3)
