iso_code3,country,survey,year,category,sex,location,wealth,region,comp_lowsec_2024,comp_upsec_2024,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2,comp_prim_1524,comp_lowsec_1524,comp_upsec_2029,comp_lowsec_2024_no,comp_upsec_2024_no,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,preschool_1ybefore_no,preschool_1ybefore,prim_age0,lowsec_age0,upsec_age0,prim_age1,lowsec_age1,upsec_age1,prim_dur,lowsec_dur,upsec_dur,higher_dur,flag_lfs,flag_wide_lowsec,flag_wide_upsec,flag_LFS_country
EST,Estonia,EU-SILC,2013,Sex & Wealth,Male,,Quintile 3,,100,88.172363,,95.929108,90.64035,100,96.331413,87.121735,135,135,15,44,86,176,176,253,16,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth,Male,,Quintile 3,,100,89.048927,100,95.306328,88.822784,100,95.42263,86.791161,162,162,52,87,101,273,273,339,21,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth,Male,,Quintile 3,,100,87.515137,,100,83.151093,100,98.553383,88.600235,66,66,12,32,39,98,98,135,10,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth,Male,,Quintile 3,,100,77.676201,,96.053627,75.110588,100,94.428017,84.628891,97,97,20,52,67,157,157,196,9,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth,Male,,Quintile 3,,95.225334,65.963631,,,,100,92.244843,87.510696,31,31,8,21,18,52,52,67,4,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,9,9,2,3,6,12,12,21,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 3,,97.548447,69.002541,100,99.592072,83.189926,99.150452,91.344177,80.669334,125,125,33,75,73,208,208,261,12,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth,Male,,Quintile 4,,96.008095,84.302452,,,,100,95.903877,92.388931,39,39,16,21,23,70,70,96,11,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth,Male,,Quintile 4,,,,,,,,,87.796776,13,13,1,8,9,19,19,50,4,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,0,0,0,0,0,0,0,1,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,5,5,2,3,1,8,8,14,3,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,10,10,2,4,2,14,14,24,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,1,1,1,2,1,4,4,5,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 4,,100,93.026924,,,,100,100,93.64653,34,34,2,10,29,42,42,84,4,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,2,1,1,4,4,1,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,7,7,2,1,6,10,10,16,3,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,4,4,0,1,2,5,5,6,2,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,0,0,0,1,0,1,1,0,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,0,0,1,1,1,1,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,0,0,1,1,1,3,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,12,12,3,5,7,17,17,22,2,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 1,Eesti,97.451416,80.773201,99.614876,96.203697,82.080551,99.84343,92.654236,78.056808,182,182,91,189,113,409,409,253,19,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 1,Eesti,97.991112,70.273209,100,95.835693,78.413841,98.664238,90.880661,75.856529,86,86,42,79,49,184,184,155,20,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 1,Eesti,98.755402,87.457565,100,98.733261,88.748238,99.868614,95.807419,83.503693,407,407,211,359,267,879,879,591,44,78.070595,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 1,Eesti,99.039322,79.974777,100,99.598267,80.354477,99.858597,94.384903,81.242767,156,156,65,138,78,312,312,233,19,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 1,Eesti,98.825653,83.266556,98.724937,97.899124,88.024231,99.726265,94.736572,80.09111,356,356,173,347,213,769,769,495,34,86.806778,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 1,Eesti,98.898666,81.274757,97.675827,95.246323,89.088776,99.617317,95.658058,79.830368,244,244,85,185,149,452,452,338,28,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Eesti,100,85.640015,100,99.274055,89.365715,100,97.601837,81.5653,78,78,30,57,38,138,138,112,9,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 2,Eesti,98.742096,79.485771,100,97.439827,75.603058,99.895821,97.312706,81.860092,186,186,62,147,111,359,359,352,34,93.265152,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 2,Eesti,99.901611,86.803871,100,97.505318,89.275124,100,96.155373,86.453522,226,226,69,164,137,411,411,372,20,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 2,Eesti,98.239754,76.981293,100,97.8358,76.485298,100,95.856339,81.043877,309,309,98,205,193,544,544,443,38,90.281685,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 2,Eesti,99.796074,86.242371,100,98.527863,85.019806,99.752495,96.914673,87.799217,274,274,89,153,164,459,459,459,32,96.393188,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 2,Eesti,99.436584,85.893372,100,97.901657,88.247696,100,96.432426,87.949173,265,265,83,159,156,446,446,425,28,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 2,Eesti,100,93.707733,,97.838524,91.495552,100,98.497269,92.607971,84,84,24,47,51,138,138,149,6,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Eesti,99.30999,85.145744,99.206955,100,86.418404,99.822578,95.113113,86.168755,175,175,81,140,100,351,351,302,33,98.859726,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 3,Eesti,99.505196,90.560425,,90.047859,90.269928,100,95.502625,93.866882,106,106,26,45,66,163,163,208,11,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 3,Eesti,,,,,,100,89.557823,93.095139,24,24,9,13,16,42,42,63,3,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 3,Eesti,100,94.404823,,100,96.214325,100,98.796036,97.278732,93,93,13,42,68,137,137,182,8,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 3,Eesti,100,97.700676,,100,100,100,97.874794,97.570587,57,57,20,30,30,95,95,125,7,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 3,Eesti,,,,,,,,,6,6,3,3,1,9,9,14,1,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 3,Eesti,99.48452,91.29393,100,100,94.42382,100,96.461685,94.177223,154,154,39,74,101,242,242,313,23,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 3,Eesti,100,88.231628,,99.153145,89.083672,100,97.208199,92.868347,110,110,25,75,63,180,180,214,16,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 4,Eesti,,,,,,100,98.174019,99.366257,29,29,12,24,17,59,59,87,5,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Eesti,,,,,,100,99.07901,99.05822,23,23,7,17,15,41,41,72,14,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 4,Eesti,,,,,,,,100,15,15,4,4,9,22,22,32,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 4,Eesti,,,,,,,,,7,7,3,3,2,11,11,19,2,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 4,Eesti,,,,,,,,,3,3,2,1,2,6,6,8,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 4,Eesti,,,,,,,,96.812485,8,8,8,7,2,20,20,49,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 4,Eesti,,,,,,,,,0,0,0,0,0,0,0,1,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 5,Eesti,,,,,,,,,10,10,3,6,5,16,16,20,3,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 5,Eesti,,,,,,,,,1,1,0,0,1,1,1,3,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 5,Eesti,,,,,,,,,3,3,2,4,2,8,8,6,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 5,Eesti,,,,,,,,,0,0,0,0,0,0,0,2,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 5,Eesti,,,,,,,,,0,0,0,0,0,0,0,1,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Eesti,,,,,,,,,4,4,4,8,3,15,15,29,4,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 5,Eesti,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 1,Eesti,96.99147,68.303696,98.390755,92.967651,73.001747,99.496979,89.134583,65.785294,343,343,199,339,198,782,782,490,36,88.520309,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 1,Eesti,96.544662,67.349014,100,91.726997,70.503845,99.832069,90.219261,65.375229,264,264,76,187,165,463,463,369,32,93.68309,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Eesti,99.184494,81.576851,,98.551025,79.075958,100,95.686638,77.210541,75,75,26,50,36,125,125,106,12,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 1,Eesti,94.491104,72.668228,98.737633,93.004623,71.743408,98.94751,88.754288,70.880722,411,411,208,320,262,843,843,616,43,84.086136,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 1,Eesti,97.680374,61.33252,100,95.851707,69.775429,99.215683,92.156197,64.735481,99,99,44,57,56,180,180,194,19,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 1,Eesti,96.735283,67.299881,100,93.660286,72.949615,100,90.971718,68.968056,208,208,56,120,141,345,345,284,17,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 1,Eesti,96.354614,72.258408,100,90.752571,77.460419,100,88.289719,66.126205,166,166,117,206,97,434,434,230,26,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 2,Eesti,97.46949,83.575439,,97.811157,88.220024,100,96.979614,88.442612,97,97,19,42,61,143,143,181,9,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Eesti,98.614723,76.149261,100,96.034691,78.353554,99.841156,95.212318,76.989944,187,187,108,131,115,390,390,323,27,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 2,Eesti,97.965996,78.760323,100,99.375008,82.919533,99.604759,93.941956,83.147644,292,292,91,161,177,481,481,494,31,89.307915,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 2,Eesti,97.356033,70.214005,100,95.746559,71.346489,100,93.111328,75.680824,332,332,100,233,205,589,589,514,30,91.2976,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 2,Eesti,97.16507,70.859703,100,94.56778,80.570885,99.797348,92.218719,77.38221,294,294,82,172,180,492,492,524,33,94.080879,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 2,Eesti,98.223701,76.702744,100,97.287025,79.278862,99.827744,92.849518,77.823044,234,234,70,116,141,372,372,432,26,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 2,Eesti,97.813393,77.473747,100,95.072708,79.035744,99.656334,94.602951,82.215027,274,274,66,164,176,455,455,466,22,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 3,Eesti,100,77.676201,,96.053627,75.110588,100,94.428017,84.628891,97,97,20,52,67,157,157,196,9,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 3,Eesti,97.548447,69.002541,100,99.592072,83.189926,99.150452,91.344177,80.669334,125,125,33,75,73,208,208,261,12,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 3,Eesti,,,,,,,,,9,9,2,3,6,12,12,21,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 3,Eesti,100,88.172363,,95.929108,90.64035,100,96.331413,87.121735,135,135,15,44,86,176,176,253,16,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 3,Eesti,100,87.515137,,100,83.151093,100,98.553383,88.600235,66,66,12,32,39,98,98,135,10,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 3,Eesti,100,89.048927,100,95.306328,88.822784,100,95.42263,86.791161,162,162,52,87,101,273,273,339,21,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 3,Eesti,95.225334,65.963631,,,,100,92.244843,87.510696,31,31,8,21,18,52,52,67,4,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 4,Eesti,100,93.026924,,,,100,100,93.64653,34,34,2,10,29,42,42,84,4,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 4,Eesti,,,,,,,,,0,0,0,0,0,0,0,1,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 4,Eesti,,,,,,,,,5,5,2,3,1,8,8,14,3,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 4,Eesti,,,,,,,,87.796776,13,13,1,8,9,19,19,50,4,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 4,Eesti,,,,,,,,,10,10,2,4,2,14,14,24,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Eesti,96.008095,84.302452,,,,100,95.903877,92.388931,39,39,16,21,23,70,70,96,11,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 4,Eesti,,,,,,,,,1,1,1,2,1,4,4,5,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Eesti,,,,,,,,,12,12,3,5,7,17,17,22,2,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 5,Eesti,,,,,,,,,1,1,0,0,1,1,1,1,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 5,Eesti,,,,,,,,,1,1,2,1,1,4,4,1,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 5,Eesti,,,,,,,,,4,4,0,1,2,5,5,6,2,,7,13,16,12,15,18,6,3,3,3,1,,,1
EST,Estonia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 5,Eesti,,,,,,,,,7,7,2,1,6,10,10,16,3,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 5,Eesti,,,,,,,,,0,0,0,1,0,1,1,0,0,,7,13,16,12,15,18,6,3,3,3,,,,1
EST,Estonia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 5,Eesti,,,,,,,,,1,1,0,0,1,1,1,3,0,,7,13,16,12,15,18,6,3,3,3,,,,1
